"Occurrences","lex","Lexeme","None","Qal","Nifal","Piel","Pual","Hitpael","Hifil","Hofal","Hishtafal","Passive Qal","Etpaal","Nitpael","Hotpaal","Tifal","Hitpoal","Poal","Poel"
27,"XMM[","חמם ",,"være varm",,,,,,,,,,,,,,,
8,"XMN/","חַמָּן ",,,,,,,,,,,,,,,,,
60,"XMS/","חָמָס ","vold, terror",,,,,,,,,,,,,,,,
8,"XMS[","חמס ",,"øve vold imod",,,,,,,,,,,,,,,
11,"XMY/","חָמֵץ I",,,,,,,,,,,,,,,,,
6,"XMY=/","חֹמֶץ II",,,,,,,,,,,,,,,,,
1,"XMY=[","חמץ II",,,,,,,,,,,,,,,,,
6,"XMY[","חמץ I",,,,,,,,,,,,,,,,,
2,"XMQ[","חמק ",,,,,,,,,,,,,,,,,
18,"XMR/","חֹמֶר I","mørtel, ler",,,,,,,,,,,,,,,,
15,"XMR=/","חֹמֶר II","homer",,,,,,,,,,,,,,,,
3,"XMR==/","חֵמָר III","tjære, asfalt",,,,,,,,,,,,,,,,
1,"XMR===/","חֶמֶר IV",,,,,,,,,,,,,,,,,
1,"XMR=[","חמר II",,,,,,,,,,,,,,,,,
5,"XMR[","חמר I",,"dække, skumme",,,,,,,,,,,,,,,
1,"XMRN/","חַמְרָן ",,,,,,,,,,,,,,,,,
506,"XMC/","חָמֵשׁ I","fem",,,,,,,,,,,,,,,,
4,"XMC=/","חֹמֶשׁ II",,,,,,,,,,,,,,,,,
1,"XMC==/","חֹמֶשׁ III",,,,,,,,,,,,,,,,,
5,"XMC[","חמשׁ ",,,,,,,,,,,,,,,,,
3,"XMT/","חֵמֶת I",,,,,,,,,,,,,,,,,
36,"XMT=/","חֲמָת II",,,,,,,,,,,,,,,,,
1,"XMT==/","חַמַּת III",,,,,,,,,,,,,,,,,
1,"XMT===/","חַמַּת IV",,,,,,,,,,,,,,,,,
1,"XMT_D>R/","חַמֹּת דֹּאר ",,,,,,,,,,,,,,,,,
1,"XMT_YWB>/","חֲמָת צֹובָא ",,,,,,,,,,,,,,,,,
2,"XMTJ/","חֲמָתִי ",,,,,,,,,,,,,,,,,
69,"XN/","חֵן I",,,,,,,,,,,,,,,,,
1,"XN=/","חֵן II",,,,,,,,,,,,,,,,,
4,"XNDD/","חֵנָדָד ",,,,,,,,,,,,,,,,,
13,"XNH/","חַנָּה ",,,,,,,,,,,,,,,,,
1,"XNH=[","חנה II",,,,,,,,,,,,,,,,,
143,"XNH[","חנה I",,"slå lejr",,,,,,,,,,,,,,,
15,"XNWK/","חֲנֹוךְ I",,,,,,,,,,,,,,,,,
1,"XNWK=/","חֲנֹוךְ II",,,,,,,,,,,,,,,,,
13,"XNWN/","חַנּוּן I","nåde, imødekommende",,,,,,,,,,,,,,,,
11,"XNWN=/","חָנוּן II",,,,,,,,,,,,,,,,,
1,"XNWT/","חָנוּת ",,,,,,,,,,,,,,,,,
4,"XNV[","חנט ",,,,,,,,,,,,,,,,,
1,"XNVJM/","חֲנֻטִים ",,,,,,,,,,,,,,,,,
2,"XNJ>L/","חַנִּיאֵל ",,,,,,,,,,,,,,,,,
1,"XNJK/","חָנִיךְ ",,,,,,,,,,,,,,,,,
1,"XNJNH/","חֲנִינָה ",,,,,,,,,,,,,,,,,
47,"XNJT/","חֲנִית ","spyd, kastespyd",,,,,,,,,,,,,,,,
5,"XNK[","חנך ",,,,,,,,,,,,,,,,,
8,"XNKH/","חֲנֻכָּה ",,,,,,,,,,,,,,,,,
1,"XNKJ/","חֲנֹכִי ",,,,,,,,,,,,,,,,,
32,"XNM","חִנָּם ","uden vederlag",,,,,,,,,,,,,,,,
4,"XNM>L/","חֲנַמְאֵל ",,,,,,,,,,,,,,,,,
1,"XNML/","חֲנָמַל ",,,,,,,,,,,,,,,,,
12,"XNN/","חָנָן ",,,,,,,,,,,,,,,,,
1,"XNN=[","חנן II",,,,,,,,,,,,,,,,,
77,"XNN[","חנן I",,"være nådig mod, være imødkommende",,,,,,,,,,,,,,,
4,"XNN>L/","חֲנַנְאֵל ",,,,,,,,,,,,,,,,,
11,"XNNJ/","חֲנָנִי ",,,,,,,,,,,,,,,,,
25,"XNNJH/","חֲנַנְיָה ",,,,,,,,,,,,,,,,,
3,"XNNJHW/","חֲנַנְיָהוּ ",,,,,,,,,,,,,,,,,
1,"XNS/","חָנֵס ",,,,,,,,,,,,,,,,,
13,"XNP/","חָנֵף I",,,,,,,,,,,,,,,,,
1,"XNP=/","חֹנֶף II",,,,,,,,,,,,,,,,,
11,"XNP[","חנף ",,,,,,,,,,,,,,,,,
1,"XNPH/","חֲנֻפָּה ",,,,,,,,,,,,,,,,,
2,"XNQ[","חנק ",,,,,,,,,,,,,,,,,
1,"XNTN/","חַנָּתֹן ",,,,,,,,,,,,,,,,,
245,"XSD/","חֶסֶד I","loyalitet, venlighed, trofasthed, kærlighed",,,,,,,,,,,,,,,,
2,"XSD=/","חֶסֶד II",,,,,,,,,,,,,,,,,
1,"XSD==/","חֶסֶד III",,,,,,,,,,,,,,,,,
1,"XSD=[","חסד II",,,,,,,,,,,,,,,,,
2,"XSD[","חסד I",,,,,,,,,,,,,,,,,
1,"XSDJH/","חֲסַדְיָה ",,,,,,,,,,,,,,,,,
1,"XSH/","חֹסָה I",,,,,,,,,,,,,,,,,
4,"XSH=/","חֹסָה II",,,,,,,,,,,,,,,,,
37,"XSH[","חסה ",,"søge tilflugt",,,,,,,,,,,,,,,
1,"XSWT/","חָסוּת ",,,,,,,,,,,,,,,,,
32,"XSJD/","חָסִיד ","from, trofast, hengiven, loyal ",,,,,,,,,,,,,,,,
6,"XSJDH/","חֲסִידָה ","stork",,,,,,,,,,,,,,,,
6,"XSJL/","חָסִיל ",,,,,,,,,,,,,,,,,
1,"XSJN/","חֲסִין ",,,,,,,,,,,,,,,,,
1,"XSL[","חסל ",,,,,,,,,,,,,,,,,
2,"XSM[","חסם ",,,,,,,,,,,,,,,,,
2,"XSN/","חָסֹן I",,,,,,,,,,,,,,,,,
5,"XSN=/","חֹסֶן II",,,,,,,,,,,,,,,,,
1,"XSN[","חסן ",,,,,,,,,,,,,,,,,
1,"XSPS[","חספס ",,,,,,,,,,,,,,,,,
16,"XSR/","חָסֵר I",,,,,,,,,,,,,,,,,
2,"XSR=/","חֶסֶר II",,,,,,,,,,,,,,,,,
3,"XSR==/","חֹסֶר III",,,,,,,,,,,,,,,,,
24,"XSR[","חסר ",,,,"lade savne",,,,,,,,,,,,,
1,"XSRH/","חַסְרָה ",,,,,,,,,,,,,,,,,
1,"XSRWN/","חֶסְרֹון ",,,,,,,,,,,,,,,,,
1,"XP/","חַף ",,,,,,,,,,,,,,,,,
1,"XP>[","חפא ",,,,,,,,,,,,,,,,,
3,"XPH/","חֻפָּה I",,,,,,,,,,,,,,,,,
1,"XPH=/","חֻפָּה II",,,,,,,,,,,,,,,,,
12,"XPH[","חפה ",,,,,,,,,,,,,,,,,
9,"XPZ[","חפז ",,,"skynde sig væk",,,,,,,,,,,,,,
3,"XPZWN/","חִפָּזֹון ",,,,,,,,,,,,,,,,,
3,"XPJM/","חֻפִּים ",,,,,,,,,,,,,,,,,
6,"XPN/","חֹפֶן ",,,,,,,,,,,,,,,,,
5,"XPNJ/","חָפְנִי ",,,,,,,,,,,,,,,,,
1,"XPP[","חפף ",,,,,,,,,,,,,,,,,
39,"XPY/","חֵפֶץ I","lyst, glæde, begær",,,,,,,,,,,,,,,,
9,"XPY=/","חָפֵץ II",,,,,,,,,,,,,,,,,
1,"XPY=[","חפץ II",,,,,,,,,,,,,,,,,
77,"XPY[","חפץ I",,"have lyst til, glæde sig over",,,,,,,,,,,,,,,
1,"XPYJ_BH/","חֶפְצִי בָהּ ",,,,,,,,,,,,,,,,,
7,"XPR/","חֵפֶר I",,,,,,,,,,,,,,,,,
3,"XPR=/","חֵפֶר II",,,,,,,,,,,,,,,,,
23,"XPR=[","חפר II",,,,,,,,,,,,,,,,,
17,"XPR[","חפר I",,,,,,,,,,,,,,,,,
1,"XPRJ/","חֶפְרִי ",,,,,,,,,,,,,,,,,
1,"XPRJM/","חֲפָרַיִם ",,,,,,,,,,,,,,,,,
1,"XPR</","חָפְרַע ",,,,,,,,,,,,,,,,,
1,"XPC/","חֹפֶשׁ ",,,,,,,,,,,,,,,,,
1,"XPC[","חפשׁ ",,,,,,,,,,,,,,,,,
1,"XPF/","חֵפֶשׂ ",,,,,,,,,,,,,,,,,
23,"XPF[","חפשׂ ",,,,,,,,,,,,,,,,,
1,"XPCH/","חֻפְשָׁה ",,,,,,,,,,,,,,,,,
17,"XPCJ/","חָפְשִׁי ","frigivet",,,,,,,,,,,,,,,,
2,"XPCJT/","חָפְשִׁית ",,,,,,,,,,,,,,,,,
53,"XY/","חֵץ ","pil, lyn",,,,,,,,,,,,,,,,
25,"XYB[","חצב ",,,,,,,,,,,,,,,,,
15,"XYH[","חצה ",,"dele",,,,,,,,,,,,,,,
18,"XYWR/","חָצֹור ",,,,,,,,,,,,,,,,,
1,"XYWR_XDTH/","חָצֹור חֲדַתָּה ",,,,,,,,,,,,,,,,,
3,"XYWT/","חֲצֹות ",,,,,,,,,,,,,,,,,
124,"XYJ/","חֲצִי I","halvdel, midte",,,,,,,,,,,,,,,,
4,"XYJ=/","חֵצִי II",,,,,,,,,,,,,,,,,
18,"XYJR/","חָצִיר I","græs",,,,,,,,,,,,,,,,
1,"XYJR=/","חָצִיר II",,,,,,,,,,,,,,,,,
3,"XYJR==/","חָצִיר III",,,,,,,,,,,,,,,,,
3,"XYN/","חֹצֶן ",,,,,,,,,,,,,,,,,
2,"XYY/","חָצָץ ",,,,,,,,,,,,,,,,,
3,"XYY[","חצץ ",,,,,,,,,,,,,,,,,
2,"XYYN_TMR/","חַצְצֹן תָּמָר ",,,,,,,,,,,,,,,,,
29,"XYYRH/","חֲצֹצְרָה ",,,,,,,,,,,,,,,,,
192,"XYR/","חָצֵר ","beboelsle, indhegning, gårdsplads",,,,,,,,,,,,,,,,
6,"XYR[","חצר ",,,,,,,,,,,,,,,,,
1,"XYR_>DR/","חֲצַר אַדָּר ",,,,,,,,,,,,,,,,,
1,"XYR_GDH/","חֲצַר גַּדָּה ",,,,,,,,,,,,,,,,,
1,"XYR_SWSH/","חֲצַר סוּסָה ",,,,,,,,,,,,,,,,,
1,"XYR_SWSJM/","חֲצַר סוּסִים ",,,,,,,,,,,,,,,,,
1,"XYR_<JNWN/","חֲצַר עֵינֹון ",,,,,,,,,,,,,,,,,
3,"XYR_<JNN/","חֲצַר עֵינָן ",,,,,,,,,,,,,,,,,
4,"XYR_CW<L/","חֲצַר שׁוּעָל ",,,,,,,,,,,,,,,,,
1,"XYRW/","חֶצְרֹו ",,,,,,,,,,,,,,,,,
16,"XYRWN/","חֶצְרֹון I",,,,,,,,,,,,,,,,,
2,"XYRWN=/","חֶצְרֹון II",,,,,,,,,,,,,,,,,
2,"XYRWNJ/","חֶצְרֹונִי ",,,,,,,,,,,,,,,,,
6,"XYRWT/","חֲצֵרֹות ",,,,,,,,,,,,,,,,,
1,"XYRJ/","חֶצְרַי ",,,,,,,,,,,,,,,,,
2,"XYRMWT/","חֲצַרְמָוֶת ",,,,,,,,,,,,,,,,,
129,"XQ/","חֹק ","forordning, lov, bestemmelse, vejledning",,,,,,,,,,,,,,,,
104,"XQH/","חֻקָּה ","bestemmelse, forordning, sædvane",,,,,,,,,,,,,,,,
4,"XQH[","חקה ",,,,,,,,,,,,,,,,,
2,"XQWP>/","חֲקוּפָא ",,,,,,,,,,,,,,,,,
1,"XQQ/","חֻקֹּק ",,,,,,,,,,,,,,,,,
19,"XQQ[","חקק ",,"indgravere, udhugge",,,,,,,,,,,,,,,
12,"XQR/","חֵקֶר ","undersøgelse, eftersøgning",,,,,,,,,,,,,,,,
27,"XQR[","חקר ",,,,,,,,,,,,,,,,,
2,"XR/","חֻר I",,,,,,,,,,,,,,,,,
13,"XR=/","חֹר II",,,,,,,,,,,,,,,,,
7,"XR==/","חֹר III",,,,,,,,,,,,,,,,,
2,"XR_HGDGD/","חֹר הַגִּדְגָּד ",,,,,,,,,,,,,,,,,
412,"XRB/","חֶרֶב I","sværd, dolk",,,,,,,,,,,,,,,,
16,"XRB=/","חֹרֶב II",,,,,,,,,,,,,,,,,
10,"XRB==/","חָרֵב III",,,,,,,,,,,,,,,,,
17,"XRB===/","חֹרֵב IV",,,,,,,,,,,,,,,,,
4,"XRB=[","חרב II",,,,,,,,,,,,,,,,,
36,"XRB[","חרב I",,,,,,,,,,,,,,,,,
8,"XRBH/","חָרָבָה I",,,,,,,,,,,,,,,,,
43,"XRBH=/","חָרְבָּה II",,,,,,,,,,,,,,,,,
1,"XRBWN/","חֲרָבֹון ",,,,,,,,,,,,,,,,,
1,"XRBWN>/","חַרְבֹונָא ",,,,,,,,,,,,,,,,,
1,"XRBWNH/","חַרְבֹונָה ",,,,,,,,,,,,,,,,,
1,"XRG[","חרג ",,,,,,,,,,,,,,,,,
1,"XRGL/","חַרְגֹּל ",,,,,,,,,,,,,,,,,
6,"XRD/","חָרֵד ",,,,,,,,,,,,,,,,,
39,"XRD[","חרד ",,"bæve, ryste",,,,,,,,,,,,,,,
9,"XRDH/","חֲרָדָה I",,,,,,,,,,,,,,,,,
2,"XRDH=/","חֲרָדָה II",,,,,,,,,,,,,,,,,
2,"XRDJ/","חֲרֹדִי ",,,,,,,,,,,,,,,,,
1,"XRH=[","חרה II",,,,,,,,,,,,,,,,,
92,"XRH[","חרה I",,"være varm. være vred",,,,,,,,,,,,,,,
1,"XRHJH/","חַרְהֲיָה ",,,,,,,,,,,,,,,,,
1,"XRWZJM/","חֲרוּזִים ",,,,,,,,,,,,,,,,,
3,"XRWL/","חָרוּל ",,,,,,,,,,,,,,,,,
1,"XRWMP/","חֲרוּמַף ",,,,,,,,,,,,,,,,,
41,"XRWN/","חָרֹון ","vrede, raseri",,,,,,,,,,,,,,,,
4,"XRWNJM/","חֹרֹונָיִם ",,,,,,,,,,,,,,,,,
1,"XRWPJ/","חֲרוּפִי ",,,,,,,,,,,,,,,,,
4,"XRWY/","חָרוּץ I",,,,,,,,,,,,,,,,,
1,"XRWY=/","חָרוּץ II",,,,,,,,,,,,,,,,,
6,"XRWY==/","חָרוּץ III",,,,,,,,,,,,,,,,,
1,"XRWY===/","חָרוּץ IV",,,,,,,,,,,,,,,,,
5,"XRWY====/","חָרוּץ V",,,,,,,,,,,,,,,,,
1,"XRWY=====/","חָרוּץ VI",,,,,,,,,,,,,,,,,
2,"XRXWR/","חַרְחוּר ",,,,,,,,,,,,,,,,,
1,"XRXS/","חַרְחַס ",,,,,,,,,,,,,,,,,
1,"XRXR/","חַרְחֻר ",,,,,,,,,,,,,,,,,
2,"XRV/","חֶרֶט ",,,,,,,,,,,,,,,,,
11,"XRVM/","חַרְטֹם ",,,,,,,,,,,,,,,,,
7,"XRJ/","חֹרִי I",,,,,,,,,,,,,,,,,
6,"XRJ=/","חֳרִי II","være, raseri",,,,,,,,,,,,,,,,
1,"XRJ==/","חֹרִי III",,,,,,,,,,,,,,,,,
3,"XRJ===/","חֹרִי IV",,,,,,,,,,,,,,,,,
2,"XRJV/","חָרִיט ",,,,,,,,,,,,,,,,,
2,"XRJP/","חָרִיף ",,,,,,,,,,,,,,,,,
2,"XRJY/","חָרִיץ I",,,,,,,,,,,,,,,,,
1,"XRJY=/","חָרִיץ II",,,,,,,,,,,,,,,,,
3,"XRJC/","חָרִישׁ ",,,,,,,,,,,,,,,,,
1,"XRJCJ/","חֲרִישִׁי ",,,,,,,,,,,,,,,,,
1,"XRK[","חרך ",,,,,,,,,,,,,,,,,
1,"XRKJM/","חֲרַכִּים ",,,,,,,,,,,,,,,,,
29,"XRM/","חֵרֶם I",,,,,,,,,,,,,,,,,
9,"XRM=/","חֵרֶם II",,,,,,,,,,,,,,,,,
11,"XRM==/","חָרִם III",,,,,,,,,,,,,,,,,
1,"XRM===/","חֳרֵם IV",,,,,,,,,,,,,,,,,
2,"XRM=[","חרם II",,,,,,,,,,,,,,,,,
50,"XRM[","חרם I",,,,,,,,,,,,,,,,,
9,"XRMH/","חָרְמָה ",,,,,,,,,,,,,,,,,
13,"XRMWN/","חֶרְמֹון ",,,,,,,,,,,,,,,,,
1,"XRMWNJM/","חֶרְמֹונִים ",,,,,,,,,,,,,,,,,
2,"XRMC/","חֶרְמֵשׁ ",,,,,,,,,,,,,,,,,
10,"XRN/","חָרָן I",,,,,,,,,,,,,,,,,
2,"XRN=/","חָרָן II",,,,,,,,,,,,,,,,,
3,"XRNJ/","חֹרֹנִי ",,,,,,,,,,,,,,,,,
1,"XRNPR/","חַרְנֶפֶר ",,,,,,,,,,,,,,,,,
1,"XRS/","חֶרֶס I",,,,,,,,,,,,,,,,,
2,"XRS=/","חֶרֶס II",,,,,,,,,,,,,,,,,
1,"XRSJT/","חַרְסִית ",,,,,,,,,,,,,,,,,
6,"XRP/","חֹרֶף I",,,,,,,,,,,,,,,,,
1,"XRP=/","חֹרֶף II",,,,,,,,,,,,,,,,,
1,"XRP==/","חָרֵף III",,,,,,,,,,,,,,,,,
1,"XRP==[","חרף III",,,,,,,,,,,,,,,,,
2,"XRP=[","חרף II",,,,,,,,,,,,,,,,,
38,"XRP[","חרף I",,,,,,,,,,,,,,,,,
73,"XRPH/","חֶרְפָּה ","vanære, irettesættelse ",,,,,,,,,,,,,,,,
1,"XRY=[","חרץ II",,,,,,,,,,,,,,,,,
12,"XRY[","חרץ I",,,,,,,,,,,,,,,,,
2,"XRYB/","חַרְצֹב ",,,,,,,,,,,,,,,,,
1,"XRYN/","חַרְצָן ",,,,,,,,,,,,,,,,,
5,"XRQ[","חרק ",,,,,,,,,,,,,,,,,
1,"XRR=[","חרר II",,,,,,,,,,,,,,,,,
8,"XRR[","חרר I",,,,,,,,,,,,,,,,,
1,"XRRJM/","חֲרֵרִים ",,,,,,,,,,,,,,,,,
35,"XRC/","חָרָשׁ I","håndværker, kunstner",,,,,,,,,,,,,,,,
9,"XRC=/","חֵרֵשׁ II",,,,,,,,,,,,,,,,,
3,"XRC==/","חֹרֶשׁ III",,,,,,,,,,,,,,,,,
1,"XRC===/","חֶרֶשׁ IV",,,,,,,,,,,,,,,,,
3,"XRC====/","חָרָשׁ V",,,,,,,,,,,,,,,,,
1,"XRC=====/","חֶרֶשׁ VI",,,,,,,,,,,,,,,,,
1,"XRC======/","חֶרֶשׁ VII",,,,,,,,,,,,,,,,,
27,"XRC=[","חרשׁ II",,,,,,,,,,,,,,,,,
47,"XRC[","חרשׁ I",,,,,,,,,,,,,,,,,
17,"XRF/","חֶרֶשׂ ","ler, potteskår",,,,,,,,,,,,,,,,
2,"XRC>/","חַרְשָׁא ",,,,,,,,,,,,,,,,,
4,"XRCH/","חֹרְשָׁה ",,,,,,,,,,,,,,,,,
4,"XRCT/","חֲרֹשֶׁת ",,,,,,,,,,,,,,,,,
3,"XRCT_HGWJM/","חֲרֹשֶׁת הַגֹּויִם ",,,,,,,,,,,,,,,,,
1,"XRT/","חֶרֶת ",,,,,,,,,,,,,,,,,
1,"XRT[","חרת ",,,,,,,,,,,,,,,,,
8,"XCB/","חֵשֶׁב ",,,,,,,,,,,,,,,,,
124,"XCB[","חשׁב ",,"beregne, regne for, anse, vurdere","regnes for, vurderes som",,,,,,,,,,,,,,
1,"XCBDNH/","חַשְׁבַּדָּנָה ",,,,,,,,,,,,,,,,,
1,"XCBH/","חֲשֻׁבָה ",,,,,,,,,,,,,,,,,
3,"XCBWN/","חֶשְׁבֹּון I",,,,,,,,,,,,,,,,,
2,"XCBWN=/","חִשָּׁבֹון II",,,,,,,,,,,,,,,,,
38,"XCBWN==/","חֶשְׁבֹּון III",,,,,,,,,,,,,,,,,
12,"XCBJH/","חֲשַׁבְיָה ",,,,,,,,,,,,,,,,,
3,"XCBJHW/","חֲשַׁבְיָהוּ ",,,,,,,,,,,,,,,,,
1,"XCBNH/","חֲשַׁבְנָה ",,,,,,,,,,,,,,,,,
2,"XCBNJH/","חֲשַׁבְנְיָה ",,,,,,,,,,,,,,,,,
16,"XCH[","חשׁה ",,,,,,,,,,,,,,,,,
5,"XCWB/","חַשּׁוּב ",,,,,,,,,,,,,,,,,
2,"XFWP>/","חֲשׂוּפָא ",,,,,,,,,,,,,,,,,
1,"XFWPJ/","חֲשׂוּפַי ",,,,,,,,,,,,,,,,,
8,"XCWQ/","חָשׁוּק ",,,,,,,,,,,,,,,,,
80,"XCK/","חֹשֶׁךְ I","mørke",,,,,,,,,,,,,,,,
1,"XCK=/","חָשֹׁךְ II",,,,,,,,,,,,,,,,,
17,"XCK[","חשׁך ",,,,,,,"formørke",,,,,,,,,,
28,"XFK[","חשׂך ",,,,,,,,,,,,,,,,,
6,"XCKH/","חֲשֵׁכָה ","mørke",,,,,,,,,,,,,,,,
1,"XCL[","חשׁל ",,,,,,,,,,,,,,,,,
4,"XCM/","חֻשָׁם I",,,,,,,,,,,,,,,,,
1,"XCM=/","חֻשִׁם II",,,,,,,,,,,,,,,,,
5,"XCM==/","חָשֻׁם III",,,,,,,,,,,,,,,,,
1,"XCMWN/","חֶשְׁמֹון ",,,,,,,,,,,,,,,,,
3,"XCML/","חַשְׁמַל ",,,,,,,,,,,,,,,,,
2,"XCMNH/","חַשְׁמֹנָה ",,,,,,,,,,,,,,,,,
1,"XCMNJM/","חַשְׁמַנִּים ",,,,,,,,,,,,,,,,,
25,"XCN/","חֹשֶׁן ",,,,,,,,,,,,,,,,,
1,"XFP/","חָשִׂף ",,,,,,,,,,,,,,,,,
1,"XFP=[","חשׂף II",,,,,,,,,,,,,,,,,
9,"XFP[","חשׂף I",,,,,,,,,,,,,,,,,
4,"XCQ/","חֵשֶׁק I",,,,,,,,,,,,,,,,,
1,"XCQ=/","חִשֻּׁק II",,,,,,,,,,,,,,,,,
11,"XCQ[","חשׁק ",,,,,,,,,,,,,,,,,
1,"XCR/","חִשֻּׁר ",,,,,,,,,,,,,,,,,
1,"XCRH/","חַשְׁרָה ",,,,,,,,,,,,,,,,,
2,"XCC/","חֲשַׁשׁ ",,,,,,,,,,,,,,,,,
5,"XCTJ/","חֻשָׁתִי ",,,,,,,,,,,,,,,,,
2,"XT/","חַת I",,,,,,,,,,,,,,,,,
2,"XT=/","חַת II",,,,,,,,,,,,,,,,,
14,"XT==/","חֵת III",,,,,,,,,,,,,,,,,
1,"XTH/","חִתָּה ",,,,,,,,,,,,,,,,,
1,"XTH=[","חתה II",,,,,,,,,,,,,,,,,
3,"XTH[","חתה I",,,,,,,,,,,,,,,,,
1,"XTWL/","חִתּוּל ",,,,,,,,,,,,,,,,,
1,"XTXTJM/","חַתְחַתִּים ",,,,,,,,,,,,,,,,,
48,"XTJ/","חִתִּי ","hittitter",,,,,,,,,,,,,,,,
8,"XTJT/","חִתִּית ",,,,,,,,,,,,,,,,,
1,"XTK[","חתך ",,,,,,,,,,,,,,,,,
2,"XTL[","חתל ",,,,,,,,,,,,,,,,,
1,"XTLH/","חֲתֻלָּה ","svøb, bånd til svøb omkring spædbørn ",,,,,,,,,,,,,,,,
2,"XTLN/","חֶתְלֹן ",,,,,,,,,,,,,,,,,
26,"XTM[","חתם ",,,,,,,,,,,,,,,,,
1,"XTMT/","חֹתֶמֶת ",,,,,,,,,,,,,,,,,
20,"XTN/","חָתָן ",,,,,,,,,,,,,,,,,
33,"XTN[","חתן ",,,,,,"blive svigersøn, indgå ægteskabs-alliance",,,,,,,,,,,
1,"XTNH/","חֲתֻנָּה ",,,,,,,,,,,,,,,,,
1,"XTP/","חֶתֶף ",,,,,,,,,,,,,,,,,
1,"XTP[","חתף ",,,,,,,,,,,,,,,,,
8,"XTR[","חתר ",,,,,,,,,,,,,,,,,
1,"XTT/","חֲתַת I",,,,,,,,,,,,,,,,,
1,"XTT=/","חֲתַת II",,,,,,,,,,,,,,,,,
54,"XTT[","חתת ",,,"rystes, gribes af rædsel",,,,,,,,,,,,,,
1,"V>V>[","טאטא ",,,,,,,,,,,,,,,,,
2,"VB>L/","טָבְאֵל ","Tab’al",,,,,,,,,,,,,,,,
1,"VBWLJM/","טְבוּלִים ",,,,,,,,,,,,,,,,,
2,"VBWR/","טַבּוּר ",,,,,,,,,,,,,,,,,
12,"VBX/","טֶבַח I","slagtning",,,,,,,,,,,,,,,,
32,"VBX=/","טַבָּח II",,,,,,,,,,,,,,,,,
1,"VBX==/","טֶבַח III",,,,,,,,,,,,,,,,,
11,"VBX[","טבח ",,,,,,,,,,,,,,,,,
3,"VBXH/","טִבְחָה I",,,,,,,,,,,,,,,,,
1,"VBXH=/","טַבָּחָה II",,,,,,,,,,,,,,,,,
1,"VBXT/","טִבְחַת ",,,,,,,,,,,,,,,,,
16,"VBL[","טבל ",,,,,,,,,,,,,,,,,
1,"VBLJHW/","טְבַלְיָהוּ ",,,,,,,,,,,,,,,,,
10,"VB<[","טבע ",,"synke ned i",,,,,,"sænkes",,,,,,,,,
2,"VB<WT/","טַבָּעֹות ",,,,,,,,,,,,,,,,,
49,"VB<T/","טַבַּעַת ",,,,,,,,,,,,,,,,,
1,"VBRMN/","טַבְרִמֹּן ",,,,,,,,,,,,,,,,,
1,"VBT/","טַבָּת I",,,,,,,,,,,,,,,,,
1,"VBT=/","טֵבֵת II",,,,,,,,,,,,,,,,,
96,"VHR/","טָהֹר I","ren, renset",,,,,,,,,,,,,,,,
3,"VHR=/","טֹהַר II",,,,,,,,,,,,,,,,,
94,"VHR[","טהר ",,"være ren, være renset",,"rense, erklære for renset",,,,,,,,,,,,,
13,"VHRH/","טָהֳרָה ",,,,,,,,,,,,,,,,,
469,"VWB/","טֹוב I","god, godhed",,,,,,,,,,,,,,,,
32,"VWB=/","טוּב II","godhed, det bedste",,,,,,,,,,,,,,,,
5,"VWB==/","טֹוב III",,,,,,,,,,,,,,,,,
4,"VWB===/","טֹוב IV",,,,,,,,,,,,,,,,,
44,"VWB[","טוב ",,"være god",,,,,,,,,,,,,,,
1,"VWB_>DNJH/","טֹוב אֲדֹנִיָּה ",,,,,,,,,,,,,,,,,
65,"VWBH/","טֹובָה ",,,,,,,,,,,,,,,,,
17,"VWBJH/","טֹובִיָּה ",,,,,,,,,,,,,,,,,
1,"VWBJHW/","טֹובִיָּהוּ ",,,,,,,,,,,,,,,,,
2,"VWH[","טוה ",,,,,,,,,,,,,,,,,
11,"VWX[","טוח ",,,,,,,,,,,,,,,,,
3,"VWVPT/","טֹוטָפֹת ",,,,,,,,,,,,,,,,,
14,"VWL[","טול ",,,,,,,,,,,,,,,,,
26,"VWR/","טוּר ",,,,,,,,,,,,,,,,,
1,"VWF[","טושׂ ",,,,,,,,,,,,,,,,,
1,"VXH[","טחה ",,,,,,,,,,,,,,,,,
1,"VXWN/","טְחֹון ",,,,,,,,,,,,,,,,,
2,"VXWT/","טֻחֹות ","inderste?, ibis?",,,,,,,,,,,,,,,,
1,"VXX[","טחח ",,,,,,,,,,,,,,,,,
7,"VXN[","טחן ",,,,,,,,,,,,,,,,,
1,"VXNH/","טַחֲנָה ",,,,,,,,,,,,,,,,,
1,"VXNWT/","טֹחֲנֹות ",,,,,,,,,,,,,,,,,
8,"VXRJM/","טְחֹרִים ",,,,,,,,,,,,,,,,,
1,"VJX/","טִיחַ ",,,,,,,,,,,,,,,,,
13,"VJV/","טִיט ",,,,,,,,,,,,,,,,,
7,"VJRH/","טִירָה ",,,,,,,,,,,,,,,,,
31,"VL/","טַל ",,,,,,,,,,,,,,,,,
8,"VL>[","טלא ",,,,,,,,,,,,,,,,,
1,"VL>JM/","טְלָאִים ",,,,,,,,,,,,,,,,,
2,"VLH/","טָלֶה ",,,,,,,,,,,,,,,,,
1,"VLVLH/","טַלְטֵלָה ",,,,,,,,,,,,,,,,,
